isoform_id	K	atg_sum	stop_sum	tx_length	covered	n_windows	last_covered	enc_cached	enc_naive	is_nmd	gene_id
ENSG00000096872.18.novel8	13	9109	7476	3283	2173	26	2173	77082	254241	0	ENSG00000096872.18
ENSG00000096968.15.novel1	48	45195	30665	7085	4716	96	4716	363165	2037312	1	ENSG00000096968.15
ENSG00000096968.15.novel12	27	19599	14505	4117	2579	54	2579	161109	626697	0	ENSG00000096968.15
ENSG00000096968.15.novel34	30	20482	17311	4128	2567	60	2567	174825	693090	0	ENSG00000096968.15
ENSG00000097007.21.novel2	23	19270	15639	4937	3434	46	3434	162537	710838	0	ENSG00000097007.21
ENSG00000097007.21.novel3	20	15782	12217	4940	3437	40	3437	131343	618660	0	ENSG00000097007.21
ENSG00000097021.22.novel67	12	8084	7244	1938	1938	24	1938	70236	209304	0	ENSG00000097021.22
ENSG00000097046.14.novel2	21	14581	13540	3012	2171	42	2171	128106	410319	1	ENSG00000097046.14
ENSG00000097096.11.novel4	26	22578	18364	5431	3967	52	3967	190560	928278	0	ENSG00000097096.11
ENSG00000099139.15.novel1	19	16908	13550	3441	2418	38	2418	142098	413478	1	ENSG00000099139.15
ENSG00000099204.23.novel1	52	44958	29510	6919	3869	104	3869	358278	1810692	0	ENSG00000099204.23
ENSG00000099204.23.novel12	54	43376	30598	6715	3667	108	3667	352050	1782162	0	ENSG00000099204.23
ENSG00000099204.23.novel3	50	43893	28474	6823	3775	100	3775	348780	1698750	0	ENSG00000099204.23
ENSG00000099204.23.novel6	52	44392	29510	6823	3775	104	3775	354882	1766700	0	ENSG00000099204.23
ENSG00000099204.23.novel8	17	12129	9258	2922	2010	34	2010	100548	307530	0	ENSG00000099204.23
ENSG00000099219.16.novel15	31	25894	16605	5824	3460	62	3460	205179	965340	0	ENSG00000099219.16
ENSG00000099219.16.novel4	19	15201	12181	3878	3321	38	3321	127749	567891	0	ENSG00000099219.16
ENSG00000099219.16.novel7	21	16861	12487	4177	2589	42	2589	138627	489321	0	ENSG00000099219.16
ENSG00000099219.16.novel8	25	20977	13859	5287	3095	50	3095	167439	696375	0	ENSG00000099219.16
ENSG00000099250.19.novel10	19	17157	11787	3556	2478	38	2478	138303	423738	0	ENSG00000099250.19
ENSG00000099250.19.novel17	4	721	1746	811	811	8	811	9564	29196	0	ENSG00000099250.19
ENSG00000099250.19.novel3	9	5595	5179	2723	2714	18	2723	49107	219834	0	ENSG00000099250.19
ENSG00000099250.19.novel33	35	29117	18481	8060	4471	70	4471	230145	1408365	0	ENSG00000099250.19
ENSG00000099250.19.novel4	36	32387	25114	6604	4245	72	4245	269664	1375380	0	ENSG00000099250.19
ENSG00000099250.19.novel44	27	20685	15450	5459	3032	54	3032	170460	736776	0	ENSG00000099250.19
ENSG00000099250.19.novel7	5	1233	1984	831	831	10	831	13350	37395	0	ENSG00000099250.19
ENSG00000099256.20.novel2	23	15743	13127	2412	1699	46	1699	133839	351693	0	ENSG00000099256.20
ENSG00000099256.20.novel58	27	19013	14611	4037	2574	54	2574	157911	625482	0	ENSG00000099256.20
ENSG00000099256.20.novel59	20	16130	11049	2995	1918	40	1918	129927	345240	0	ENSG00000099256.20
ENSG00000099260.13.novel1	22	16544	13185	3389	2779	44	2779	138819	550242	1	ENSG00000099260.13
ENSG00000099260.13.novel9	26	19808	13876	4764	2839	52	2839	160476	664326	0	ENSG00000099260.13
ENSG00000099282.11.novel1	10	6636	7073	1841	1641	20	1641	61035	147690	1	ENSG00000099282.11
ENSG00000099282.11.novel2	10	6564	6989	1816	1617	20	1617	60351	145530	1	ENSG00000099282.11
ENSG00000099290.18.novel18	32	23501	17266	3714	3331	64	3647	192804	959328	0	ENSG00000099290.18
ENSG00000099290.18.novel21	36	28387	19322	5230	3070	72	3070	228288	994680	0	ENSG00000099290.18
ENSG00000099290.18.novel24	7	4342	4686	2176	2106	14	2108	40110	132678	0	ENSG00000099290.18
ENSG00000099290.18.novel3	4	1177	1452	721	721	8	721	11418	25956	0	ENSG00000099290.18
ENSG00000099290.18.novel36	19	13400	12173	2170	2170	38	2170	116919	371070	0	ENSG00000099290.18
ENSG00000099290.18.novel4	35	28550	20497	4699	3825	70	4633	232791	1204875	1	ENSG00000099290.18
ENSG00000099290.18.novel6	8	5822	4136	3687	2025	16	2025	47340	145800	0	ENSG00000099290.18
ENSG00000099326.10.novel1	18	13095	10656	3241	2970	36	3241	110538	481140	1	ENSG00000099326.10
ENSG00000099326.10.novel2	15	9970	8806	2660	2389	30	2660	86238	322515	1	ENSG00000099326.10
ENSG00000099330.10.novel8	5	2515	2837	1673	1301	10	1301	23601	58545	0	ENSG00000099330.10
ENSG00000099331.15.novel13	17	10030	9926	2783	1979	34	1979	89958	302787	1	ENSG00000099331.15
ENSG00000099331.15.novel14	11	9005	7977	2616	2124	22	2124	77961	210276	0	ENSG00000099331.15
ENSG00000099331.15.novel2	21	15840	12316	3729	2248	42	2248	131988	424872	0	ENSG00000099331.15
ENSG00000099331.15.novel27	17	12882	13013	2885	2398	34	2398	116331	366894	0	ENSG00000099331.15
ENSG00000099337.6.novel1	4	1741	2349	1761	1686	8	1761	17493	60696	0	ENSG00000099337.6
ENSG00000099337.6.novel7	27	20760	15014	4056	2716	54	2716	169602	659988	0	ENSG00000099337.6
ENSG00000099338.23.novel1	10	7096	6990	1696	1586	20	1586	63546	142740	0	ENSG00000099338.23
ENSG00000099364.18.novel7	7	4026	5167	2792	1736	14	1736	39657	109368	0	ENSG00000099364.18
ENSG00000099377.15.novel2	10	5685	6663	1884	1552	20	1552	54099	139680	0	ENSG00000099377.15
ENSG00000099377.15.novel8	15	12610	8827	2975	2502	30	2502	102141	337770	0	ENSG00000099377.15
ENSG00000099381.20.novel16	27	21137	22921	4387	3990	54	4243	195585	969570	0	ENSG00000099381.20
ENSG00000099381.20.novel17	7	5427	4961	2413	2267	14	2267	47445	142821	0	ENSG00000099381.20
ENSG00000099381.20.novel2	5	2132	3189	1248	1179	10	1179	22359	53055	0	ENSG00000099381.20
ENSG00000099725.15.novel1	22	19817	12900	4963	3173	44	3173	157602	628254	0	ENSG00000099725.15
ENSG00000099725.15.novel2	10	8693	6731	2270	1954	20	1954	72351	175860	1	ENSG00000099725.15
ENSG00000099769.7.novel1	6	3514	3805	2410	2410	12	2410	32499	130140	0	ENSG00000099769.7
ENSG00000099783.14.novel4	27	20627	18208	2432	2432	54	2432	178386	590976	0	ENSG00000099783.14
ENSG00000099783.14.novel5	25	21528	16052	3049	2781	50	3049	177324	625725	1	ENSG00000099783.14
ENSG00000099783.14.novel8	25	20299	13828	4916	4524	50	4916	163278	1017900	0	ENSG00000099783.14
ENSG00000099785.12.novel1	8	5340	4847	2434	1743	16	1743	46581	125496	0	ENSG00000099785.12
ENSG00000099785.12.novel2	8	4336	4868	2202	1561	16	1561	40620	112392	0	ENSG00000099785.12
ENSG00000099785.12.novel5	8	5138	4700	2204	1563	16	1563	44928	112536	0	ENSG00000099785.12
ENSG00000099797.16.novel2	5	2200	2735	1325	1325	10	1325	21405	59625	0	ENSG00000099797.16
ENSG00000099804.10.novel1	2	962	870	1161	1096	4	1161	8382	19728	0	ENSG00000099804.10
ENSG00000099810.22.novel1	27	21365	15040	5263	2783	54	2783	173310	676269	1	ENSG00000099810.22
ENSG00000099814.18.novel11	20	14797	15594	4554	3238	40	3238	135564	582840	0	ENSG00000099814.18
ENSG00000099814.18.novel3	7	4129	4102	2317	1628	14	1628	37080	102564	0	ENSG00000099814.18
ENSG00000099814.18.novel4	9	6229	5858	3081	2333	18	2333	54948	188973	0	ENSG00000099814.18
ENSG00000099814.18.novel6	8	5712	5055	3533	2217	16	2217	49437	159624	0	ENSG00000099814.18
ENSG00000099814.18.novel9	20	14770	15542	4444	3130	40	3130	135246	563400	0	ENSG00000099814.18
ENSG00000099821.15.novel31	5	2203	2508	1242	1242	10	1242	20742	55890	0	ENSG00000099821.15
ENSG00000099840.14.novel1	10	8293	6418	2834	1971	20	1971	69012	177390	0	ENSG00000099840.14
ENSG00000099849.16.novel1	8	3179	5613	1644	1644	16	1644	35913	118368	1	ENSG00000099849.16
ENSG00000099849.16.novel10	5	2364	2827	1407	1407	10	1407	22665	63315	0	ENSG00000099849.16
ENSG00000099849.16.novel3	9	6245	6107	2999	2019	18	2019	55791	163539	0	ENSG00000099849.16
ENSG00000099875.17.novel1	12	9475	8804	3974	2321	24	2321	83262	250668	0	ENSG00000099875.17
ENSG00000099875.17.novel2	8	5477	4998	1944	1944	16	1944	47856	139968	0	ENSG00000099875.17
ENSG00000099875.17.novel55	8	5115	4896	3464	2311	16	2311	45378	166392	0	ENSG00000099875.17
ENSG00000099875.17.novel6	8	5009	4896	3381	2228	16	2228	44742	160416	0	ENSG00000099875.17
ENSG00000099889.15.novel1	31	23454	20851	3607	3246	62	3246	203277	905634	0	ENSG00000099889.15
ENSG00000099889.15.novel12	26	18822	19099	3108	2754	52	2754	170229	644436	1	ENSG00000099889.15
ENSG00000099889.15.novel13	31	22924	20619	3681	3328	62	3328	199401	928512	1	ENSG00000099889.15
ENSG00000099889.15.novel2	33	25439	22355	3738	3331	66	3331	219699	989307	0	ENSG00000099889.15
ENSG00000099889.15.novel21	10	8424	6732	2599	2244	20	2244	70740	201960	0	ENSG00000099889.15
ENSG00000099889.15.novel3	9	6037	4956	3092	2249	18	2249	51090	182169	0	ENSG00000099889.15
ENSG00000099889.15.novel4	31	22932	20836	3555	3202	62	3202	200100	893358	0	ENSG00000099889.15
ENSG00000099889.15.novel6	29	21070	19569	3374	2800	58	2800	185127	730800	1	ENSG00000099889.15
ENSG00000099889.15.novel7	31	23006	20649	3694	3338	62	3338	199983	931302	1	ENSG00000099889.15
ENSG00000099889.15.novel9	11	7199	6109	3169	2326	22	2326	61521	230274	0	ENSG00000099889.15
ENSG00000099899.17.novel14	9	6041	6101	2872	2671	18	2671	54549	216351	1	ENSG00000099899.17
ENSG00000099899.17.novel16	9	6031	6118	2987	2629	18	2788	54540	212949	1	ENSG00000099899.17
ENSG00000099899.17.novel17	14	10534	9455	3262	2562	28	2562	91569	322812	1	ENSG00000099899.17
ENSG00000099899.17.novel67	14	7822	8437	2148	1947	28	1947	72243	245322	0	ENSG00000099899.17
ENSG00000099904.17.novel5	19	12757	11149	2978	2421	38	2421	109989	413991	0	ENSG00000099904.17
ENSG00000099910.18.novel3	7	3281	4211	1469	1413	14	1413	32319	89019	0	ENSG00000099910.18
ENSG00000099910.18.novel7	23	12782	12301	3429	3183	46	3365	113595	658881	0	ENSG00000099910.18
ENSG00000099917.18.novel1	21	15076	19061	3536	2680	42	3104	147639	506520	1	ENSG00000099917.18
ENSG00000099917.18.novel10	15	9350	8878	2619	2186	30	2186	82734	295110	0	ENSG00000099917.18
ENSG00000099917.18.novel12	10	4198	6138	1661	1314	20	1314	43602	118260	0	ENSG00000099917.18
ENSG00000099917.18.novel17	23	13365	12923	2572	2142	46	2142	118959	443394	0	ENSG00000099917.18
ENSG00000099917.18.novel18	13	7218	7564	2052	1622	26	1622	66000	189774	0	ENSG00000099917.18
ENSG00000099917.18.novel3	20	13522	18120	3372	2575	40	2575	135492	463500	1	ENSG00000099917.18
ENSG00000099917.18.novel4	22	14810	18666	3521	2664	44	3088	144858	527472	0	ENSG00000099917.18
ENSG00000099917.18.novel55	11	6854	7367	1962	1532	22	1532	63225	151668	0	ENSG00000099917.18
ENSG00000099937.12.novel3	13	6425	8089	1591	1426	26	1426	62817	166842	0	ENSG00000099937.12
ENSG00000099940.13.novel1	27	23377	16059	4806	2928	54	2928	188439	711504	1	ENSG00000099940.13
ENSG00000099940.13.novel2	26	20294	15444	4572	2694	52	2694	168096	630396	1	ENSG00000099940.13
ENSG00000099942.14.novel1	18	16820	11250	3681	2292	36	2292	134670	371304	1	ENSG00000099942.14
ENSG00000099949.23.novel16	16	9879	9231	2232	1602	32	1602	86967	230688	0	ENSG00000099949.23
ENSG00000099949.23.novel36	19	14873	12196	3055	2402	38	2402	125826	410742	0	ENSG00000099949.23
ENSG00000099949.23.novel4	27	17644	15504	3127	2083	54	2083	152376	506169	0	ENSG00000099949.23
ENSG00000099958.16.novel1	7	3793	3816	1301	1301	14	1301	34206	81963	0	ENSG00000099958.16
ENSG00000099968.20.novel1	9	6020	5029	2304	1588	18	1588	51207	128628	0	ENSG00000099968.20
ENSG00000099968.20.novel12	8	4741	4374	2370	1599	16	1599	41568	115128	0	ENSG00000099968.20
ENSG00000099968.20.novel8	21	17474	12157	5287	3123	42	3123	141315	590247	1	ENSG00000099968.20
ENSG00000099977.17.novel10	11	8125	5980	2984	2048	22	2048	66690	202752	0	ENSG00000099977.17
ENSG00000099977.17.novel2	2	473	992	848	838	4	848	5814	15084	0	ENSG00000099977.17
ENSG00000099991.19.novel11	13	9954	9921	3016	3016	26	3016	89487	352872	0	ENSG00000099991.19
ENSG00000099991.19.novel12	27	18275	14413	4574	2861	54	2861	152889	695223	0	ENSG00000099991.19
ENSG00000099991.19.novel13	22	13604	11819	3394	2149	44	2149	117081	425502	0	ENSG00000099991.19
ENSG00000099991.19.novel2	36	30232	25018	5577	3260	72	3260	256446	1056240	0	ENSG00000099991.19
ENSG00000099991.19.novel3	18	12679	12533	3242	3073	36	3242	113673	497826	0	ENSG00000099991.19
ENSG00000099991.19.novel31	22	15811	12072	3907	2716	44	2716	131082	537768	0	ENSG00000099991.19
ENSG00000099991.19.novel35	42	35816	31837	7086	4672	84	4672	310407	1766016	0	ENSG00000099991.19
ENSG00000099991.19.novel4	13	7361	9602	2531	2531	26	2531	72972	296127	0	ENSG00000099991.19
ENSG00000099991.19.novel41	32	26214	17476	5263	4074	64	5263	209712	1173312	0	ENSG00000099991.19
ENSG00000099991.19.novel50	26	18459	16662	5332	4230	52	5332	160740	989820	0	ENSG00000099991.19
ENSG00000099992.17.novel2	9	5711	6310	1909	1909	18	1909	53196	154629	1	ENSG00000099992.17
ENSG00000099992.17.novel3	12	7708	8543	2174	1690	24	1690	71877	182520	1	ENSG00000099992.17
ENSG00000099994.12.novel14	16	12103	12060	3006	2793	32	2827	108798	402192	0	ENSG00000099994.12
ENSG00000099994.12.novel3	25	19874	18516	4001	3306	50	3823	174792	743850	0	ENSG00000099994.12
ENSG00000099994.12.novel4	10	3633	5993	1184	1032	20	1032	39777	92880	0	ENSG00000099994.12
ENSG00000099998.20.novel1	19	18048	13600	4384	2902	38	2902	149088	496242	0	ENSG00000099998.20
ENSG00000099998.20.novel2	14	13224	8911	3724	2372	28	2372	106077	298872	1	ENSG00000099998.20
ENSG00000099998.20.novel3	8	7090	6815	2725	2635	16	2635	62985	189720	1	ENSG00000099998.20
ENSG00000099998.20.novel4	9	7932	6191	2597	2597	18	2597	66165	210357	0	ENSG00000099998.20
ENSG00000099998.20.novel6	8	6895	5785	2388	2344	16	2344	58725	168768	0	ENSG00000099998.20
ENSG00000099998.20.novel8	9	5964	5171	2815	2302	18	2365	51297	186462	1	ENSG00000099998.20
ENSG00000099998.20.novel9	3	2131	1827	1896	1553	6	1553	18267	41931	1	ENSG00000099998.20
ENSG00000100003.18.novel10	25	18707	15134	4424	2733	50	2733	157644	614925	1	ENSG00000100003.18
ENSG00000100003.18.novel11	23	15751	13377	4255	2802	46	2802	134637	580014	1	ENSG00000100003.18
ENSG00000100003.18.novel12	25	17732	15013	4366	2669	50	2669	151431	600525	0	ENSG00000100003.18
ENSG00000100003.18.novel13	31	23176	17691	4582	2784	62	2784	192129	776736	1	ENSG00000100003.18
ENSG00000100003.18.novel22	12	9127	6574	4279	2673	24	2673	74484	288684	1	ENSG00000100003.18
ENSG00000100003.18.novel6	25	14685	13420	3923	2467	50	2467	128370	555075	1	ENSG00000100003.18
ENSG00000100014.21.novel10	17	12635	9384	3758	2434	34	2434	103962	372402	0	ENSG00000100014.21
ENSG00000100014.21.novel2	30	24081	18475	5115	3050	60	3050	199911	823500	1	ENSG00000100014.21
ENSG00000100014.21.novel20	25	18550	15666	4789	2724	50	2724	158298	612900	0	ENSG00000100014.21
ENSG00000100014.21.novel21	16	11421	8965	3932	2533	32	2533	95421	364752	0	ENSG00000100014.21
ENSG00000100014.21.novel28	10	7168	5260	2385	1668	20	1668	58788	150120	0	ENSG00000100014.21
ENSG00000100014.21.novel34	11	7474	5799	2513	1667	22	1667	62241	165033	0	ENSG00000100014.21
ENSG00000100014.21.novel35	28	22884	19439	3553	2690	56	2690	195621	677880	0	ENSG00000100014.21
ENSG00000100023.20.novel33	20	14101	12053	3186	2256	40	2256	120765	406080	0	ENSG00000100023.20
ENSG00000100029.19.novel2	12	8229	8761	2703	2703	24	2703	75657	291924	1	ENSG00000100029.19
ENSG00000100031.20.novel1	9	7292	5598	2402	2317	18	2402	60546	187677	0	ENSG00000100031.20
ENSG00000100031.20.novel17	6	2490	3421	1831	1551	12	1831	25203	83754	0	ENSG00000100031.20
ENSG00000100031.20.novel19	9	5676	5510	2193	2108	18	2193	50586	170748	0	ENSG00000100031.20
ENSG00000100031.20.novel2	10	8757	6034	2592	2507	20	2592	70644	225630	0	ENSG00000100031.20
ENSG00000100031.20.novel5	9	6828	5502	2319	2234	18	2319	57474	180954	0	ENSG00000100031.20
ENSG00000100031.20.novel6	9	6045	5506	2233	2148	18	2233	52788	173988	0	ENSG00000100031.20
ENSG00000100031.20.novel7	9	7173	5502	2361	2276	18	2361	59544	184356	0	ENSG00000100031.20
ENSG00000100033.18.novel11	15	9741	8543	2750	1801	30	1801	84075	243135	0	ENSG00000100033.18
ENSG00000100033.18.novel2	12	7176	7855	1606	1606	24	1606	66621	173448	0	ENSG00000100033.18
ENSG00000100034.14.novel1	6	2045	3310	1304	1304	12	1304	22200	70416	0	ENSG00000100034.14
ENSG00000100034.14.novel9	20	15847	11283	4876	2823	40	2823	128931	508140	0	ENSG00000100034.14
ENSG00000100038.21.novel1	17	12466	9946	2962	2553	34	2962	104634	390609	1	ENSG00000100038.21
ENSG00000100038.21.novel3	15	11139	8898	2683	2538	30	2683	93528	342630	1	ENSG00000100038.21
ENSG00000100038.21.novel4	16	11628	13597	2816	2455	32	2455	110559	353520	1	ENSG00000100038.21
ENSG00000100038.21.novel57	11	7457	5951	1779	1410	22	1410	62595	139590	0	ENSG00000100038.21
ENSG00000100038.21.novel6	17	13034	9869	3169	2367	34	3169	107811	362151	1	ENSG00000100038.21
ENSG00000100038.21.novel9	16	11466	11487	2898	2537	32	2537	103257	365328	1	ENSG00000100038.21
ENSG00000100056.13.novel1	20	16642	12338	5831	3543	40	3543	136866	637740	1	ENSG00000100056.13
ENSG00000100056.13.novel2	18	13574	10779	5224	3003	36	3003	113781	486486	1	ENSG00000100056.13
ENSG00000100060.19.novel1	11	6085	6481	2219	2208	22	2219	55953	218592	0	ENSG00000100060.19
ENSG00000100060.19.novel14	14	8746	8422	1986	1727	28	1727	77742	217602	0	ENSG00000100060.19
ENSG00000100060.19.novel15	9	5136	5660	1750	1750	18	1750	47796	141750	1	ENSG00000100060.19
ENSG00000100060.19.novel21	11	5808	6736	1927	1532	22	1532	55056	151668	0	ENSG00000100060.19
ENSG00000100060.19.novel51	13	9174	7086	2905	1874	26	1874	76302	219258	0	ENSG00000100060.19
ENSG00000100060.19.novel6	14	9887	8334	2189	1786	28	1786	84324	225036	0	ENSG00000100060.19
ENSG00000100060.19.novel7	12	7954	7075	2432	1755	24	1755	68949	189540	1	ENSG00000100060.19
ENSG00000100065.16.novel1	16	11358	11784	3193	2893	32	2893	103500	416592	0	ENSG00000100065.16
ENSG00000100065.16.novel11	10	5338	7343	2411	2112	20	2112	54057	190080	0	ENSG00000100065.16
ENSG00000100065.16.novel19	20	13977	15105	3543	3243	40	3243	129177	583740	0	ENSG00000100065.16
ENSG00000100065.16.novel25	15	11506	11227	3341	3040	30	3040	102717	410400	0	ENSG00000100065.16
ENSG00000100065.16.novel3	10	5152	6427	2407	2106	20	2106	50193	189540	0	ENSG00000100065.16
ENSG00000100078.5.novel4	25	17368	14775	4098	3676	50	3676	148533	827100	0	ENSG00000100078.5
ENSG00000100083.21.novel13	18	13202	13202	2703	2345	36	2345	118818	379890	0	ENSG00000100083.21
ENSG00000100083.21.novel15	5	2111	2682	2051	1639	10	1649	20712	73755	0	ENSG00000100083.21
ENSG00000100083.21.novel4	24	19892	15631	3207	2849	48	2849	166245	615384	1	ENSG00000100083.21
ENSG00000100084.15.novel11	33	26776	23918	4522	3617	66	3765	232410	1074249	0	ENSG00000100084.15
ENSG00000100084.15.novel14	22	14770	17290	3268	2511	44	2511	140490	497178	1	ENSG00000100084.15
ENSG00000100084.15.novel16	14	7134	8205	1926	1677	28	1677	67419	211302	0	ENSG00000100084.15
ENSG00000100084.15.novel8	19	10788	16098	2933	2689	38	2689	113022	459819	0	ENSG00000100084.15
ENSG00000100092.25.novel1	16	13030	12282	3474	3003	32	3474	115026	432432	0	ENSG00000100092.25
ENSG00000100092.25.novel10	15	10369	11090	2458	2458	30	2458	95484	331830	0	ENSG00000100092.25
ENSG00000100092.25.novel18	19	15141	13838	2805	2805	38	2805	132360	479655	1	ENSG00000100092.25
ENSG00000100092.25.novel2	17	11119	9545	3313	2042	34	2042	95349	312426	0	ENSG00000100092.25
ENSG00000100092.25.novel5	17	12333	14209	2647	2647	34	2647	116625	404991	0	ENSG00000100092.25
ENSG00000100097.13.novel2	6	3256	3325	1481	1249	12	1249	29511	67446	0	ENSG00000100097.13
ENSG00000100097.13.novel3	5	1525	2713	2054	1172	10	1172	17289	52740	0	ENSG00000100097.13
ENSG00000100099.23.novel13	19	14174	10070	4033	2775	38	2775	115254	474525	0	ENSG00000100099.23
ENSG00000100099.23.novel2	7	3914	3719	1572	1442	14	1442	34641	90846	0	ENSG00000100099.23
ENSG00000100100.15.novel1	12	7903	6737	3458	2465	24	2465	67629	266220	0	ENSG00000100100.15
ENSG00000100104.14.novel1	22	18325	12243	4107	2297	44	2297	146679	454806	0	ENSG00000100104.14
ENSG00000100104.14.novel2	21	17668	11709	4350	2239	42	2239	141135	423171	0	ENSG00000100104.14
ENSG00000100105.19.novel13	15	11914	8359	2337	1748	30	1748	96561	235980	0	ENSG00000100105.19
ENSG00000100105.19.novel15	24	16469	13391	2541	1948	48	1948	138987	420768	0	ENSG00000100105.19
ENSG00000100105.19.novel2	14	10700	7930	2491	1902	28	1902	87990	239652	0	ENSG00000100105.19
ENSG00000100105.19.novel33	28	22056	14850	5096	3060	56	3060	176886	771120	0	ENSG00000100105.19
ENSG00000100105.19.novel5	16	10248	8874	1975	1480	32	1480	88110	213120	0	ENSG00000100105.19
ENSG00000100105.19.novel6	16	10372	8862	1983	1488	32	1488	88818	214272	0	ENSG00000100105.19
ENSG00000100106.22.novel1	14	7640	9642	2690	2459	28	2459	74766	309834	0	ENSG00000100106.22
ENSG00000100106.22.novel12	24	20839	13912	6002	3762	48	3762	166770	812592	0	ENSG00000100106.22
ENSG00000100106.22.novel25	15	9536	8432	4003	2295	30	2295	82512	309825	0	ENSG00000100106.22
ENSG00000100106.22.novel3	10	3859	6403	1679	1679	20	1679	42363	151110	0	ENSG00000100106.22
ENSG00000100106.22.novel5	23	16439	15073	3738	2489	46	2489	143853	515223	0	ENSG00000100106.22
ENSG00000100109.18.novel14	22	15889	13202	3401	2611	44	2611	134940	516978	0	ENSG00000100109.18
ENSG00000100116.18.novel1	14	9407	8733	1964	1836	28	1836	82641	231336	1	ENSG00000100116.18
ENSG00000100116.18.novel3	14	9390	8430	1993	1536	28	1536	81630	193536	1	ENSG00000100116.18
ENSG00000100124.16.novel22	14	10100	8783	2080	1486	28	1486	86949	187236	1	ENSG00000100124.16
