"isoform_id"	"n_orfs"	"n_nmd_competent"	"max_orf_length"	"max_downstream_ejc"	"n_strong_kozak"	"n_strong_kozak_nmd_comp"	"best_kozak_nmd_comp"	"longest_nmd_comp_orf"	"tx_length"	"n_junctions"	"is_nmd"	"chr"
"ENSG00000113758.15.novel18"	21	8	750	2	4	2	2	399	2983	2	0	"chr5"
"ENSG00000113758.15.novel19"	22	8	1146	6	2	0	1	399	2311	6	0	"chr5"
"ENSG00000113758.15.novel2"	32	15	1761	13	3	1	2	399	3256	13	1	"chr5"
"ENSG00000113758.15.novel4"	20	7	969	4	2	0	1	399	2100	4	0	"chr5"
"ENSG00000113758.15.novel6"	25	9	1668	9	4	1	2	399	2512	9	0	"chr5"
"ENSG00000113761.13.novel1"	35	3	885	3	9	1	2	84	2606	7	0	"chr5"
"ENSG00000113761.13.novel5"	33	2	315	1	8	1	2	315	3002	3	1	"chr5"
"ENSG00000113790.12.novel1"	44	4	1548	3	6	2	2	366	3772	5	1	"chr3"
"ENSG00000113790.12.novel2"	33	2	378	1	2	0	1	69	2478	3	0	"chr3"
"ENSG00000113790.12.novel4"	45	5	1548	5	6	2	2	480	3882	7	1	"chr3"
"ENSG00000113810.17.novel1"	46	20	1866	11	10	2	2	165	3436	11	0	"chr3"
"ENSG00000113810.17.novel11"	40	6	462	2	3	0	1	81	3393	2	0	"chr3"
"ENSG00000113810.17.novel12"	17	14	165	6	1	1	2	150	1230	7	0	"chr3"
"ENSG00000113810.17.novel15"	86	39	1848	11	12	6	2	345	7179	11	0	"chr3"
"ENSG00000113810.17.novel18"	43	12	444	1	4	1	2	201	3414	1	0	"chr3"
"ENSG00000113810.17.novel19"	76	47	2094	12	11	6	2	345	5957	12	0	"chr3"
"ENSG00000113810.17.novel20"	42	13	1848	10	5	1	2	108	3184	10	0	"chr3"
"ENSG00000113810.17.novel21"	34	14	612	6	2	0	1	162	2944	6	0	"chr3"
"ENSG00000113810.17.novel22"	44	9	612	4	4	1	2	81	3603	4	0	"chr3"
"ENSG00000113810.17.novel23"	37	14	1533	8	4	1	2	159	3611	8	0	"chr3"
"ENSG00000113810.17.novel26"	36	10	1617	7	4	0	1	81	2890	9	0	"chr3"
"ENSG00000113810.17.novel27"	46	26	612	7	3	1	2	126	3651	7	0	"chr3"
"ENSG00000113810.17.novel41"	39	36	174	6	3	3	2	174	4159	6	0	"chr3"
"ENSG00000113810.17.novel42"	50	18	2478	14	8	1	2	108	3755	14	0	"chr3"
"ENSG00000113810.17.novel44"	33	20	1764	10	6	2	2	165	2338	10	0	"chr3"
"ENSG00000113810.17.novel50"	21	18	165	9	2	2	2	150	2104	9	0	"chr3"
"ENSG00000113810.17.novel6"	24	21	834	9	2	2	2	834	1549	9	1	"chr3"
"ENSG00000113810.17.novel7"	20	17	165	9	2	2	2	150	1892	9	0	"chr3"
"ENSG00000113810.17.novel8"	19	16	528	6	1	1	2	528	1539	9	1	"chr3"
"ENSG00000113810.17.novel9"	25	22	192	7	2	2	2	192	2438	7	1	"chr3"
"ENSG00000113812.15.novel2"	94	47	1110	12	19	10	2	1110	7045	12	1	"chr3"
"ENSG00000113812.15.novel4"	66	23	1452	9	15	6	2	1452	5127	12	1	"chr3"
"ENSG00000113838.14.novel1"	27	4	870	2	2	0	1	138	3571	3	0	"chr3"
"ENSG00000113838.14.novel8"	32	14	1425	7	2	1	2	1425	3709	8	0	"chr3"
"ENSG00000113838.14.novel9"	26	19	876	6	3	2	2	876	2720	7	1	"chr3"
"ENSG00000113851.17.novel1"	65	20	837	10	9	5	2	585	4760	11	1	"chr3"
"ENSG00000113851.17.novel2"	61	14	1140	8	8	2	2	84	4503	9	0	"chr3"
"ENSG00000113851.17.novel3"	65	22	840	9	9	5	2	840	5003	10	1	"chr3"
"ENSG00000113851.17.novel5"	54	22	855	8	6	5	2	855	3620	9	1	"chr3"
"ENSG00000113924.13.novel1"	18	11	1017	8	2	1	2	297	1724	12	0	"chr3"
"ENSG00000113924.13.novel2"	19	11	885	7	2	1	2	297	1353	11	0	"chr3"
"ENSG00000113946.5.novel1"	44	13	465	6	4	1	2	294	3883	6	0	"chr3"
"ENSG00000113966.12.novel1"	75	8	561	8	8	3	2	561	5929	8	1	"chr3"
"ENSG00000113966.12.novel2"	75	8	561	8	8	3	2	561	5808	8	1	"chr3"
"ENSG00000113966.12.novel3"	37	4	480	6	6	0	1	108	4467	6	0	"chr3"
"ENSG00000113966.12.novel7"	49	8	480	7	7	3	2	480	3911	7	1	"chr3"
"ENSG00000113971.22.novel17"	29	11	300	2	2	0	1	222	3447	2	1	"chr3"
"ENSG00000113971.22.novel7"	30	10	630	5	3	0	1	177	2425	6	1	"chr3"
"ENSG00000114013.16.novel1"	87	15	972	6	20	5	2	99	5663	6	0	"chr3"
"ENSG00000114019.16.novel12"	62	24	2343	8	9	1	2	309	5805	8	0	"chr3"
"ENSG00000114019.16.novel13"	68	32	1404	7	15	7	2	309	6305	7	0	"chr3"
"ENSG00000114019.16.novel23"	51	20	1023	4	9	3	2	474	4855	4	0	"chr3"
"ENSG00000114019.16.novel4"	41	15	291	2	5	2	2	261	3712	2	0	"chr3"
"ENSG00000114019.16.novel5"	49	17	1089	5	10	3	2	309	4681	5	0	"chr3"
"ENSG00000114019.16.novel6"	27	0	291	0	4	0	0	0	2631	1	0	"chr3"
"ENSG00000114021.13.novel1"	28	9	366	9	3	0	1	144	2831	9	0	"chr3"
"ENSG00000114021.13.novel4"	28	7	375	5	3	0	1	375	2849	7	1	"chr3"
"ENSG00000114054.15.novel2"	38	24	960	9	6	5	2	960	2224	13	1	"chr3"
"ENSG00000114062.23.novel7"	47	17	1005	8	5	1	2	363	3324	9	1	"chr15"
"ENSG00000114098.19.novel1"	67	17	1896	20	7	1	2	168	4742	20	0	"chr3"
"ENSG00000114098.19.novel2"	54	7	1074	11	4	1	2	126	4174	11	0	"chr3"
"ENSG00000114107.10.novel1"	20	2	639	2	3	1	2	93	2582	6	0	"chr3"
"ENSG00000114107.10.novel2"	24	7	1734	13	2	1	2	120	2729	16	0	"chr3"
"ENSG00000114107.10.novel3"	36	2	639	2	4	1	2	93	3713	6	0	"chr3"
"ENSG00000114107.10.novel4"	46	7	1797	13	6	1	2	120	5033	17	0	"chr3"
"ENSG00000114107.10.novel7"	19	9	501	3	3	2	2	501	2283	7	1	"chr3"
"ENSG00000114120.15.novel1"	68	12	465	7	9	2	2	420	5930	7	1	"chr3"
"ENSG00000114120.15.novel2"	60	11	465	6	8	2	2	411	5159	7	1	"chr3"
"ENSG00000114120.15.novel3"	32	4	426	3	2	0	1	93	3276	4	0	"chr3"
"ENSG00000114120.15.novel4"	68	12	465	7	9	2	2	411	5914	8	1	"chr3"
"ENSG00000114126.19.novel58"	3	0	111	0	0	0	0	0	1087	7	0	"chr3"
"ENSG00000114127.12.novel1"	26	11	714	4	3	1	2	201	1533	5	0	"chr3"
"ENSG00000114200.11.novel2"	47	0	1644	0	4	0	0	0	3570	1	0	"chr3"
"ENSG00000114268.13.novel8"	33	6	408	4	3	0	1	174	3271	4	0	"chr3"
"ENSG00000114270.18.novel13"	31	23	1593	24	7	4	2	252	2550	24	0	"chr3"
"ENSG00000114270.18.novel14"	12	8	444	5	0	0	1	237	1013	7	0	"chr3"
"ENSG00000114270.18.novel18"	20	14	981	12	3	2	2	237	1423	13	0	"chr3"
"ENSG00000114270.18.novel2"	24	17	1224	18	5	3	2	252	2019	18	0	"chr3"
"ENSG00000114270.18.novel20"	25	18	1224	18	6	4	2	252	1805	20	0	"chr3"
"ENSG00000114270.18.novel3"	22	16	981	16	5	4	2	252	1717	16	0	"chr3"
"ENSG00000114270.18.novel4"	18	13	855	11	3	2	2	237	1369	11	0	"chr3"
"ENSG00000114270.18.novel5"	24	17	1224	17	6	4	2	252	1812	17	0	"chr3"
"ENSG00000114270.18.novel7"	22	15	990	9	4	2	2	315	1569	9	0	"chr3"
"ENSG00000114302.18.novel1"	56	32	1215	8	9	5	2	1215	5221	11	0	"chr3"
"ENSG00000114302.18.novel6"	14	0	342	0	5	0	0	0	2227	1	0	"chr3"
"ENSG00000114315.5.novel2"	11	0	492	0	0	0	0	0	1287	1	0	"chr3"
"ENSG00000114315.5.novel3"	17	2	780	2	3	1	2	279	1708	2	0	"chr3"
"ENSG00000114316.14.novel1"	69	34	2508	19	13	3	2	228	3712	19	0	"chr3"
"ENSG00000114316.14.novel2"	74	42	2082	21	14	5	2	669	4304	21	1	"chr3"
"ENSG00000114331.17.novel1"	57	2	447	4	5	0	1	60	4519	4	0	"chr3"
"ENSG00000114346.15.novel1"	49	17	2652	20	5	1	2	261	4177	23	0	"chr3"
"ENSG00000114346.15.novel22"	38	19	1080	10	4	3	2	111	3793	10	0	"chr3"
"ENSG00000114346.15.novel23"	32	13	1080	11	1	0	1	105	3136	11	0	"chr3"
"ENSG00000114346.15.novel28"	53	23	2418	20	4	1	2	261	4121	20	0	"chr3"
"ENSG00000114346.15.novel5"	52	20	2652	24	7	3	2	261	4374	24	0	"chr3"
"ENSG00000114346.15.novel58"	28	11	549	6	3	2	2	108	2993	6	0	"chr3"
"ENSG00000114346.15.novel59"	35	7	660	3	3	1	2	171	3075	3	0	"chr3"
"ENSG00000114353.18.novel1"	33	5	1068	4	10	2	2	297	2946	7	0	"chr3"
"ENSG00000114374.14.novel27"	71	35	2193	10	9	5	2	204	5042	10	0	"chrY"
"ENSG00000114388.15.novel7"	29	21	783	9	3	3	2	513	1970	9	1	"chr3"
"ENSG00000114391.15.novel1"	9	4	507	4	3	0	1	162	995	5	0	"chr3"
"ENSG00000114395.12.novel6"	14	0	492	0	2	0	0	0	1188	2	0	"chr3"
"ENSG00000114423.24.novel1"	47	6	582	2	4	0	1	156	3361	4	0	"chr3"
"ENSG00000114423.24.novel2"	103	37	2949	16	8	3	2	252	6901	18	0	"chr3"
"ENSG00000114423.24.novel20"	81	33	315	2	5	2	2	315	6416	2	0	"chr3"
"ENSG00000114423.24.novel3"	101	35	2817	15	7	2	2	252	6702	17	0	"chr3"
"ENSG00000114423.24.novel5"	40	0	423	0	3	0	0	0	3529	2	0	"chr3"
"ENSG00000114423.24.novel6"	98	39	2037	14	6	2	2	603	6476	16	1	"chr3"
"ENSG00000114423.24.novel7"	100	41	2169	15	7	3	2	603	6621	17	1	"chr3"
"ENSG00000114439.20.novel66"	72	8	1830	6	14	1	2	117	5553	6	0	"chr3"
"ENSG00000114446.6.novel2"	53	13	633	9	10	4	2	246	3145	9	1	"chr3"
"ENSG00000114450.12.novel1"	59	10	921	8	5	0	1	384	5030	8	0	"chr3"
"ENSG00000114450.12.novel2"	45	10	729	8	5	0	1	384	3952	8	0	"chr3"
"ENSG00000114450.12.novel4"	25	10	738	8	3	0	1	384	1418	8	0	"chr3"
"ENSG00000114450.12.novel9"	51	8	711	7	7	0	1	384	4230	7	0	"chr3"
"ENSG00000114480.14.novel49"	75	54	861	6	12	7	2	180	5451	6	0	"chr3"
"ENSG00000114480.14.novel5"	61	43	1461	16	13	10	2	1461	3107	16	1	"chr3"
"ENSG00000114480.14.novel8"	61	29	1359	14	13	7	2	729	3572	14	1	"chr3"
"ENSG00000114520.12.novel3"	38	16	609	12	7	5	2	609	2555	12	1	"chr3"
"ENSG00000114529.14.novel2"	26	8	453	4	2	0	1	165	2781	5	0	"chr3"
"ENSG00000114529.14.novel25"	49	6	429	2	6	0	1	120	4525	3	0	"chr3"
"ENSG00000114529.14.novel33"	101	17	654	6	15	1	2	654	8180	7	1	"chr3"
"ENSG00000114529.14.novel9"	41	1	456	1	0	0	1	120	3352	2	0	"chr3"
"ENSG00000114541.16.novel23"	50	15	1182	3	14	2	2	315	4018	3	0	"chr3"
"ENSG00000114541.16.novel4"	75	29	2943	23	19	3	2	468	6853	23	0	"chr3"
"ENSG00000114541.16.novel66"	13	6	486	7	0	0	1	195	1150	7	0	"chr3"
"ENSG00000114541.16.novel7"	64	27	1722	12	18	6	2	468	5316	12	0	"chr3"
"ENSG00000114541.16.novel8"	68	23	2238	11	19	3	2	468	5427	12	0	"chr3"
"ENSG00000114544.18.novel11"	22	2	438	2	3	0	1	117	2205	2	0	"chr3"
"ENSG00000114544.18.novel22"	34	12	1035	6	7	2	2	348	3657	6	0	"chr3"
"ENSG00000114544.18.novel3"	20	7	1524	11	5	1	2	357	2023	11	0	"chr3"
"ENSG00000114544.18.novel6"	18	5	1524	10	5	1	2	357	1765	11	0	"chr3"
"ENSG00000114554.12.novel12"	55	8	1839	12	6	0	1	132	5712	12	0	"chr3"
"ENSG00000114554.12.novel2"	42	5	1005	6	4	1	2	204	4587	6	0	"chr3"
"ENSG00000114554.12.novel4"	44	11	540	3	3	1	2	354	4563	3	0	"chr3"
"ENSG00000114554.12.novel7"	46	10	900	2	4	1	2	339	4592	2	0	"chr3"
"ENSG00000114573.13.novel1"	26	11	909	4	8	2	2	294	1974	6	0	"chr3"
"ENSG00000114573.13.novel14"	59	12	969	7	11	3	2	111	4279	7	0	"chr3"
"ENSG00000114573.13.novel20"	65	14	1572	11	12	2	2	111	4338	11	0	"chr3"
"ENSG00000114626.19.novel1"	22	11	957	9	2	2	2	957	2145	10	1	"chr3"
"ENSG00000114626.19.novel5"	22	8	1449	10	2	0	1	168	2006	11	0	"chr3"
"ENSG00000114631.12.novel1"	62	6	1476	2	10	0	1	183	5077	3	0	"chr3"
"ENSG00000114631.12.novel8"	23	12	1494	5	4	2	2	183	2313	5	0	"chr3"
"ENSG00000114638.9.novel10"	54	10	783	8	9	1	2	93	5343	8	0	"chr3"
"ENSG00000114638.9.novel79"	55	12	543	5	8	1	2	93	5097	5	0	"chr3"
"ENSG00000114638.9.novel9"	76	35	411	3	11	4	2	291	6939	3	0	"chr3"
"ENSG00000114648.13.novel3"	19	5	447	1	7	2	2	246	1416	1	0	"chr3"
"ENSG00000114648.13.novel44"	51	10	480	1	16	5	2	150	4206	1	0	"chr3"
"ENSG00000114648.13.novel66"	53	10	600	2	15	3	2	141	4305	2	0	"chr3"
"ENSG00000114650.22.novel13"	7	2	1479	6	1	0	1	483	1783	7	0	"chr3"
"ENSG00000114650.22.novel14"	22	13	2277	11	2	0	1	483	3413	11	0	"chr3"
"ENSG00000114650.22.novel16"	19	13	1509	9	1	0	1	483	2892	9	0	"chr3"
"ENSG00000114650.22.novel21"	17	9	2157	10	2	1	2	483	2787	10	0	"chr3"
"ENSG00000114650.22.novel58"	6	2	579	5	1	0	1	579	1998	5	0	"chr3"
"ENSG00000114650.22.novel6"	19	15	450	4	1	0	1	348	3046	4	0	"chr3"
"ENSG00000114698.16.novel1"	51	12	990	5	8	2	2	372	3413	9	0	"chr3"
"ENSG00000114698.16.novel2"	50	11	990	5	8	2	2	210	3427	9	0	"chr3"
"ENSG00000114698.16.novel8"	25	5	876	3	3	1	2	210	1585	6	0	"chr3"
"ENSG00000114735.11.novel1"	69	8	699	9	15	1	2	267	5678	10	1	"chr3"
"ENSG00000114735.11.novel2"	16	7	861	7	4	0	1	102	1404	8	0	"chr3"
"ENSG00000114735.11.novel3"	86	10	699	9	20	1	2	411	6792	10	1	"chr3"
"ENSG00000114735.11.novel4"	70	10	699	9	15	1	2	309	5990	10	1	"chr3"
"ENSG00000114738.12.novel1"	48	8	1149	9	6	1	2	267	4566	9	0	"chr3"
"ENSG00000114742.15.novel2"	61	30	1482	18	14	9	2	1482	4082	19	1	"chr3"
"ENSG00000114742.15.novel4"	60	23	1509	16	14	7	2	363	3868	17	1	"chr3"
"ENSG00000114742.15.novel56"	70	20	2124	16	17	6	2	93	4573	17	0	"chr3"
"ENSG00000114744.10.novel2"	51	0	426	0	6	0	0	0	4848	3	0	"chr3"
"ENSG00000114767.8.novel1"	17	13	642	14	2	2	2	642	1924	14	1	"chr3"
"ENSG00000114770.18.novel3"	23	12	639	5	3	0	1	639	2247	6	1	"chr3"
"ENSG00000114771.15.novel5"	26	4	1026	3	3	0	1	69	1837	3	0	"chr3"
"ENSG00000114796.17.novel2"	90	18	1803	5	14	0	1	231	7312	6	0	"chr3"
"ENSG00000114796.17.novel50"	98	26	1803	5	16	2	2	231	7875	5	0	"chr3"
"ENSG00000114796.17.novel9"	6	0	501	0	0	0	0	0	1457	1	0	"chr3"
"ENSG00000114812.14.novel1"	29	5	1251	12	8	1	2	657	3906	12	0	"chr3"
"ENSG00000114812.14.novel2"	29	16	822	12	10	6	2	822	3226	12	1	"chr3"
"ENSG00000114812.14.novel3"	24	11	699	12	7	3	2	699	3442	12	1	"chr3"
"ENSG00000114812.14.novel34"	26	6	1323	11	8	2	2	186	3095	11	0	"chr3"
"ENSG00000114853.16.novel2"	55	27	609	2	11	7	2	579	5600	2	0	"chr3"
"ENSG00000114853.16.novel3"	61	35	579	1	13	9	2	579	6355	1	0	"chr3"
"ENSG00000114857.20.novel10"	34	20	390	10	8	2	2	390	3713	12	1	"chr3"
"ENSG00000114857.20.novel13"	29	22	624	10	5	2	2	624	3180	13	1	"chr3"
"ENSG00000114857.20.novel18"	28	21	471	10	5	2	2	471	3180	13	1	"chr3"
"ENSG00000114857.20.novel22"	22	15	216	8	4	1	2	216	3134	11	0	"chr3"
"ENSG00000114857.20.novel3"	34	19	369	11	8	2	2	318	3558	14	1	"chr3"
"ENSG00000114857.20.novel7"	34	19	471	10	8	2	2	471	3530	13	1	"chr3"
"ENSG00000114859.17.novel1"	52	38	1590	23	11	6	2	1590	4969	23	1	"chr3"
"ENSG00000114861.25.novel13"	27	18	942	12	2	1	2	708	2072	13	1	"chr3"
"ENSG00000114861.25.novel3"	42	2	573	3	3	0	1	129	3564	4	0	"chr3"
"ENSG00000114861.25.novel38"	45	4	543	5	9	0	1	114	3576	5	0	"chr3"
"ENSG00000114867.23.novel13"	36	16	2073	15	8	4	2	525	3214	15	0	"chr3"
"ENSG00000114867.23.novel16"	37	16	2199	16	7	2	2	525	3154	16	0	"chr3"
"ENSG00000114867.23.novel18"	20	7	1026	11	4	1	2	180	2458	11	0	"chr3"
"ENSG00000114867.23.novel23"	29	11	1938	14	6	2	2	456	2741	14	0	"chr3"
"ENSG00000114867.23.novel4"	17	3	1257	8	5	1	2	180	1737	8	0	"chr3"
"ENSG00000114867.23.novel47"	18	18	282	17	1	1	2	282	3196	18	0	"chr3"
"ENSG00000114867.23.novel5"	21	6	1770	13	6	2	2	180	2478	13	0	"chr3"
"ENSG00000114867.23.novel9"	16	7	642	5	5	3	2	99	2042	5	0	"chr3"
"ENSG00000114904.14.novel11"	35	5	393	3	5	0	1	129	4291	3	0	"chr3"
"ENSG00000114904.14.novel3"	31	1	393	1	5	0	1	90	4180	2	0	"chr3"
"ENSG00000114933.17.novel1"	21	11	1842	8	3	1	2	288	2510	8	0	"chr2"
"ENSG00000114933.17.novel11"	22	10	1842	5	2	0	1	288	2869	8	0	"chr2"
"ENSG00000114942.16.novel29"	19	17	339	6	5	4	2	339	1479	6	1	"chr2"
"ENSG00000114942.16.novel31"	19	17	339	7	6	5	2	339	1665	7	1	"chr2"
"ENSG00000114948.14.novel1"	64	29	2499	23	13	9	2	444	4155	24	0	"chr2"
"ENSG00000114956.21.novel1"	9	5	312	3	3	2	2	312	951	4	1	"chr2"
"ENSG00000114956.21.novel2"	13	6	543	5	3	3	2	192	1227	6	1	"chr2"
"ENSG00000114982.20.novel1"	76	14	2637	18	12	0	1	255	6939	20	0	"chr2"
"ENSG00000114982.20.novel25"	35	9	351	2	3	1	2	240	4085	2	0	"chr2"
"ENSG00000114982.20.novel37"	77	24	981	6	10	2	2	432	7367	6	1	"chr2"
"ENSG00000114982.20.novel7"	54	29	2004	17	7	5	2	2004	5065	19	1	"chr2"
"ENSG00000114988.13.novel1"	73	18	612	6	16	4	2	528	4560	6	1	"chr2"
"ENSG00000114988.13.novel2"	75	20	612	7	17	5	2	375	4599	7	1	"chr2"
"ENSG00000114993.17.novel1"	44	10	918	9	10	2	2	918	4182	9	1	"chr2"
"ENSG00000114993.17.novel15"	42	13	969	5	7	1	2	969	3732	10	1	"chr2"
"ENSG00000114993.17.novel2"	48	13	1302	10	9	3	2	366	4352	10	1	"chr2"
"ENSG00000114993.17.novel22"	22	6	1413	5	4	1	2	111	2080	10	0	"chr2"
"ENSG00000114993.17.novel3"	46	8	1563	10	9	2	2	180	4270	10	0	"chr2"
"ENSG00000114993.17.novel4"	46	17	1119	10	9	3	2	1119	4226	10	1	"chr2"
"ENSG00000114999.9.novel1"	14	1	486	3	3	0	1	96	1233	3	0	"chr2"
"ENSG00000114999.9.novel7"	21	1	303	1	2	0	1	96	2944	1	0	"chr2"
"ENSG00000115020.18.novel9"	36	1	354	2	7	0	0	39	3983	2	0	"chr2"
"ENSG00000115042.11.novel2"	17	8	945	6	5	2	2	126	1689	8	0	"chr2"
"ENSG00000115042.11.novel3"	12	10	537	5	2	1	2	537	1184	6	1	"chr2"
"ENSG00000115073.9.novel1"	45	14	606	9	10	3	2	459	3991	9	1	"chr2"
"ENSG00000115084.16.novel1"	54	8	1548	10	5	1	2	195	4751	14	0	"chr2"
"ENSG00000115084.16.novel2"	56	8	1572	10	6	1	2	195	5262	14	0	"chr2"
"ENSG00000115084.16.novel5"	43	26	1611	12	5	3	2	1611	3327	16	0	"chr2"
"ENSG00000115084.16.novel59"	40	8	1713	10	6	1	2	195	4673	14	0	"chr2"
"ENSG00000115084.16.novel60"	42	26	1572	11	6	3	2	1572	4775	15	0	"chr2"
"ENSG00000115107.21.novel1"	53	7	1467	4	10	2	2	744	5185	5	0	"chr2"
"ENSG00000115107.21.novel14"	69	24	927	2	11	4	2	450	5971	2	0	"chr2"
"ENSG00000115107.21.novel9"	65	24	579	1	5	1	2	213	6534	1	0	"chr2"
"ENSG00000115109.15.novel3"	58	24	1353	15	4	2	2	1353	4528	17	1	"chr2"
"ENSG00000115109.15.novel4"	31	7	927	9	3	1	2	186	2439	11	0	"chr2"
"ENSG00000115109.15.novel6"	70	16	834	13	7	0	1	543	5818	15	1	"chr2"
"ENSG00000115109.15.novel7"	71	18	930	13	9	1	2	351	5811	15	1	"chr2"
"ENSG00000115109.15.novel8"	58	24	1353	15	4	2	2	1353	4561	17	1	"chr2"
"ENSG00000115112.9.novel1"	111	18	1338	12	17	3	2	1338	9277	13	0	"chr2"
"ENSG00000115112.9.novel2"	115	20	741	14	18	2	2	354	9520	15	1	"chr2"
"ENSG00000115112.9.novel3"	111	16	741	13	18	2	2	534	9237	14	1	"chr2"
"ENSG00000115112.9.novel5"	111	17	822	14	18	3	2	822	9349	15	1	"chr2"
"ENSG00000115137.12.novel1"	53	11	483	7	12	4	2	273	5032	7	1	"chr2"
"ENSG00000115137.12.novel2"	52	10	483	7	11	3	2	114	5113	7	1	"chr2"
"ENSG00000115145.11.novel1"	24	3	708	6	6	1	2	177	2969	6	0	"chr2"
"ENSG00000115145.11.novel10"	48	15	804	12	5	2	2	804	3877	12	1	"chr2"
"ENSG00000115145.11.novel2"	53	29	1578	14	5	3	2	1578	3969	14	0	"chr2"
"ENSG00000115145.11.novel4"	49	20	1083	12	5	3	2	1083	3820	12	1	"chr2"
"ENSG00000115145.11.novel5"	74	29	1578	14	7	3	2	1578	5732	14	0	"chr2"
"ENSG00000115159.18.novel21"	69	22	1503	10	11	5	2	141	5242	10	0	"chr2"
"ENSG00000115159.18.novel3"	70	29	858	7	8	4	2	327	5808	7	0	"chr2"
"ENSG00000115163.16.novel2"	13	0	444	0	3	0	0	0	1458	4	0	"chr2"
"ENSG00000115165.11.novel1"	55	6	975	10	9	1	2	165	4456	10	0	"chr2"
"ENSG00000115170.17.novel55"	71	38	765	6	11	8	2	132	4830	6	0	"chr2"
"ENSG00000115183.16.novel17"	69	21	1794	3	9	1	2	222	5348	3	0	"chr2"
"ENSG00000115183.16.novel18"	75	14	3360	13	15	3	2	231	5837	13	0	"chr2"
"ENSG00000115183.16.novel2"	57	1	300	2	7	0	0	288	4460	3	0	"chr2"
"ENSG00000115183.16.novel3"	22	21	288	19	4	3	2	288	3977	20	0	"chr2"
"ENSG00000115183.16.novel4"	10	1	441	3	1	0	0	288	1267	4	0	"chr2"
"ENSG00000115183.16.novel49"	57	9	2682	10	12	2	2	114	4575	10	0	"chr2"
"ENSG00000115183.16.novel59"	87	26	2118	5	13	4	2	342	7163	5	0	"chr2"
"ENSG00000115204.16.novel3"	16	4	483	6	2	1	2	249	1260	8	1	"chr2"
"ENSG00000115207.16.novel30"	41	6	1101	7	6	2	2	159	3726	9	0	"chr2"
"ENSG00000115207.16.novel31"	36	3	528	4	4	1	2	120	3334	4	0	"chr2"
"ENSG00000115221.14.novel1"	101	10	1674	9	13	0	1	153	6690	9	0	"chr2"
"ENSG00000115221.14.novel10"	49	14	405	2	6	1	2	180	3937	2	0	"chr2"
"ENSG00000115221.14.novel11"	36	11	777	4	4	2	2	393	3186	4	0	"chr2"
"ENSG00000115221.14.novel2"	73	21	2301	13	9	2	2	258	5018	13	0	"chr2"
"ENSG00000115221.14.novel3"	42	4	960	5	6	0	1	153	3775	5	0	"chr2"
"ENSG00000115221.14.novel4"	33	8	1170	7	5	0	1	153	3532	7	0	"chr2"
"ENSG00000115221.14.novel5"	56	31	1932	13	5	2	2	1932	4601	13	1	"chr2"
"ENSG00000115226.11.novel1"	24	5	627	5	5	2	2	384	2451	5	0	"chr2"
"ENSG00000115226.11.novel2"	18	5	705	5	4	1	2	102	1838	5	0	"chr2"
"ENSG00000115234.12.novel1"	42	14	771	13	9	3	2	465	3872	13	1	"chr2"
"ENSG00000115239.25.novel19"	32	21	627	2	5	3	2	189	3365	2	0	"chr2"
"ENSG00000115239.25.novel4"	32	18	1338	10	3	1	2	348	3150	10	1	"chr2"
"ENSG00000115239.25.novel5"	29	15	1338	9	3	1	2	222	2830	9	1	"chr2"
"ENSG00000115239.25.novel7"	14	1	594	1	1	0	0	60	1477	2	0	"chr2"
"ENSG00000115241.12.novel3"	32	16	828	8	10	4	2	444	1892	8	1	"chr2"
"ENSG00000115252.20.novel1"	64	26	1275	9	5	1	2	183	4319	9	0	"chr2"
"ENSG00000115267.10.novel1"	81	54	2685	14	10	7	2	2685	5528	14	0	"chr2"
"ENSG00000115267.10.novel4"	77	47	2064	10	7	3	2	249	5455	10	0	"chr2"
"ENSG00000115267.10.novel5"	57	24	2325	11	8	2	2	231	2739	12	0	"chr2"
"ENSG00000115268.11.novel3"	37	5	354	1	13	4	2	237	4406	1	0	"chr19"
"ENSG00000115274.15.novel1"	17	8	1290	3	3	2	2	180	1440	5	0	"chr2"
"ENSG00000115275.15.novel1"	26	1	2322	1	5	0	1	63	2706	2	0	"chr2"
"ENSG00000115282.22.novel1"	45	16	1128	11	8	4	2	351	4216	11	1	"chr2"
"ENSG00000115282.22.novel6"	46	21	1128	12	7	4	2	279	4026	12	1	"chr2"
"ENSG00000115286.22.novel1"	16	14	702	3	3	3	2	702	1184	6	1	"chr19"
"ENSG00000115289.15.novel1"	11	5	531	6	1	0	1	96	922	8	0	"chr2"
"ENSG00000115289.15.novel2"	11	5	531	6	1	0	1	96	901	8	0	"chr2"
"ENSG00000115289.15.novel4"	16	12	732	7	3	2	2	732	1652	7	1	"chr2"
"ENSG00000115295.22.novel10"	34	29	1488	12	5	4	2	1488	2508	14	1	"chr2"
"ENSG00000115295.22.novel2"	33	18	1800	12	5	3	2	111	2706	14	0	"chr2"
"ENSG00000115295.22.novel3"	70	27	2118	15	10	4	2	195	5001	15	0	"chr2"
"ENSG00000115295.22.novel6"	51	27	1800	14	8	4	2	195	3969	14	0	"chr2"
"ENSG00000115306.18.novel14"	55	19	2085	9	7	2	2	498	3753	11	0	"chr2"
"ENSG00000115306.18.novel15"	70	26	2826	15	8	3	2	498	4797	15	0	"chr2"
"ENSG00000115306.18.novel2"	41	12	1092	7	7	3	2	276	3310	7	0	"chr2"
